84;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
84;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
84;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
84;8;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
84;9;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
85;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
85;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
85;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
85;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
85;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
85;5;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
85;6;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
85;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
86;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
86;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
86;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
86;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
86;4;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
86;5;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
86;6;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
86;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
86;8;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
86;9;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
86;10;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
86;11;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
87;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
87;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
87;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
87;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
87;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
87;5;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
87;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
87;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
87;8;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
88;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
88;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
88;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
88;3;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
88;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
88;5;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
88;6;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
88;7;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
88;8;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
89;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
89;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
89;2;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
89;3;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
89;4;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
89;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
89;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
89;7;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
90;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
90;1;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
90;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
90;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
90;4;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
90;5;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
90;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
90;7;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
90;8;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
90;9;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
91;0;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
91;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
91;2;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
91;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
91;4;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
91;5;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
91;6;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
91;7;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
91;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
92;0;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
92;1;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
92;2;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
92;3;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
92;4;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
92;5;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
92;6;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
92;7;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
92;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
92;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
93;0;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
93;1;B;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
93;2;A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
93;3;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
93;4;X;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
93;5;Y;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
93;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;
